stop_id,stop_name,stop_lat,stop_lon,date_opened,date_opened_min,date_opened_max,date_precision,date_closed
ITHS01854,Olbia,40.924595,9.498293,19310101,19150101,19310101,window_1915_1931,
ITHS01855,Olcio,45.938011,9.313898,18990101,18860101,18990101,window_1886_1899,
ITHS01856,Oleggio,45.598029,8.632586,18850101,18770101,18850101,window_1877_1885,
ITHS01857,Olevano,45.212119,8.71182,18760101,,18760101,open_by_1876,
ITHS01858,Olgiate,45.6289083,8.8762820,18760101,,18760101,open_by_1876,
ITHS01859,Olgiate Calco,45.7291861,9.4036578,18850101,18770101,18850101,window_1877_1885,
ITHS01860,Olgiate Comasco,45.7853256,8.9677744,18990101,18860101,18990101,window_1886_1899,
ITHS01861,Olgiate Olona,45.6289083,8.8762820,18990101,18860101,18990101,window_1886_1899,
ITHS01862,Oliveri,38.1234806,15.0608492,18990101,18860101,18990101,window_1886_1899,
ITHS01863,Olmedo,40.6513650,8.3835767,18990101,18860101,18990101,window_1886_1899,
ITHS01864,Olmeneta,45.231099,10.03194,18760101,,18760101,open_by_1876,
ITHS01865,Olmenetta,45.231099,10.03194,19310101,19150101,19310101,window_1915_1931,
ITHS01866,Oltresarca,45.9197455,10.9039456,18990101,18770101,18990101,window_1877_1899,
ITHS01867,Omegna,45.87179,8.413291,18990101,18860101,18990101,window_1886_1899,
ITHS01868,Omignano,40.2482040,15.0851560,18990101,18860101,18990101,window_1886_1899,
ITHS01869,Oniferi,40.2719580,9.1703320,18990101,18860101,18990101,window_1886_1899,
ITHS01871,Orbetello,42.4380944,11.2107429,18760101,,18760101,open_by_1876,
ITHS01872,Orbetello Monte Argentario,42.450615,11.248972,19310101,19150101,19310101,window_1915_1931,
ITHS01873,Orciano,43.500263,10.477566,18760101,,18760101,open_by_1876,
ITHS01874,Ordona,41.315006,15.620567,18760101,,18760101,open_by_1876,
ITHS01875,Oricola-Pereto,42.067835,13.044214,19020101,19020101,19020101,exact,
ITHS01876,Orio Litta,45.166778,9.550592,18990101,18860101,18990101,window_1886_1899,
ITHS01877,Oriolo,42.166825,12.138499,18990101,18860101,18990101,window_1886_1899,
ITHS01878,Oristano,39.902033,8.603974,18760101,,18760101,open_by_1876,
ITHS01879,Ormea,44.148003678957,7.9147979360695,18990101,18860101,18990101,window_1886_1899,
ITHS01880,Ornavasso,45.970296,8.415892,18990101,18860101,18990101,window_1886_1899,
ITHS01881,Oropa,45.6269648,7.9809562,19120101,19120101,19120101,exact,
ITHS01882,Orotelli,40.3058025,9.1128378,18990101,18860101,18990101,window_1886_1899,
ITHS01883,Orroli,39.6935470,9.2503410,18990101,18860101,18990101,window_1886_1899,
ITHS01884,Orsago,45.928068,12.434259,19100101,19100101,19100101,exact,
ITHS01885,Orsara,45.5832170,11.0018428,18760101,,18760101,open_by_1876,
ITHS01886,Orta Miasino,45.795865,8.421217,18990101,18860101,18990101,window_1886_1899,
ITHS01887,Orta Nova,41.350441,15.732059,18760101,,18760101,open_by_1876,
ITHS01888,Ortanova,41.350441,15.732059,18850101,18770101,18850101,window_1877_1885,
ITHS01889,Orte,42.43728,12.408986,18760101,,18760101,open_by_1876,
ITHS01890,Ortona,42.354196,14.407698,18760101,,18760101,open_by_1876,
ITHS01891,Ortuabis,39.8866808,9.1097698,18990101,18860101,18990101,window_1886_1899,
ITHS01892,Orvieto,42.723379,12.127412,18760101,,18760101,open_by_1876,
ITHS01893,Oschiri,40.713273,9.107749,18850101,18770101,18850101,window_1877_1885,
ITHS01894,Osidda,40.5238630,9.2193290,18990101,18860101,18990101,window_1886_1899,
ITHS01895,Osimo,43.4835639,13.4532654,18760101,,18760101,open_by_1876,
ITHS01896,Osnago,45.678532,9.386995,18850101,18770101,18850101,window_1877_1885,
ITHS01898,Ospedaletti,43.8120153,7.7097998,18760101,,18760101,open_by_1876,
ITHS01899,Ospedaletto(Trento),46.0358346,11.5705238,19000101,19000101,19000101,exact,
ITHS01900,Ospedaletto Euganeo,45.221706,11.606553,18850101,18770101,18850101,window_1877_1885,
ITHS01901,Ospedaletto Lodigiano,45.16933,9.575164,18850101,18770101,18850101,window_1877_1885,
ITHS01902,Ospitaletto,45.5552224,10.0739460,18760101,,18760101,open_by_1876,
ITHS01903,Ostellato,-9.019375697908,4.5112471566161,18990101,18860101,18990101,window_1886_1899,
ITHS01905,Ostia Antica,41.7563045,12.3021683,18990101,18860101,18990101,window_1886_1899,
ITHS01906,Ostiglia,45.072228,11.141059,18990101,18860101,18990101,window_1886_1899,
ITHS01907,Ostuni,40.752356,17.580809,18760101,,18760101,open_by_1876,
ITHS01908,Otranto,0.0,4.5112561156128,18760101,,18760101,open_by_1876,
ITHS01909,Otricoli,42.4230234,12.4776861,19130101,19130101,19130101,exact,
ITHS01910,(Villa)Ottone,46.8652133,11.9465078,19080101,19080101,19080101,exact,
ITHS01911,Oulx,45.0330519,6.8325100,18760101,,18760101,open_by_1876,
ITHS01912,Oulx-Clavières-Sestrières,45.0387310,6.8314110,18850101,18770101,18850101,window_1877_1885,
ITHS01913,Ova,44.9452551,8.8502651,18990101,18770101,18990101,window_1877_1899,
ITHS01914,Ovada,44.630377,8.632301,18990101,18860101,18990101,window_1886_1899,
ITHS01915,Oviglio,44.859537,8.494998,18760101,,18760101,open_by_1876,
ITHS01916,Ozegna,45.3492900,7.7425240,18990101,18860101,18990101,window_1886_1899,
ITHS01917,Ozieri,40.5859373,9.0010431,18760101,,18760101,open_by_1876,
ITHS01918,Ozzano,45.1148846,7.9835284,18760101,,18760101,open_by_1876,
ITHS01919,Ozzano Monferrato,45.107581,8.372296,18850101,18770101,18850101,window_1877_1885,
ITHS01920,Ozzano Taro,44.712268,10.141022,18990101,18860101,18990101,window_1886_1899,
ITHS01921,P.S. Pietro,46.6022916,11.6105941,18850101,18770101,18850101,window_1877_1885,
ITHS01922,Pabillonis,39.610878,8.741013,18760101,,18760101,open_by_1876,
ITHS01923,Paceco,37.991354,12.550844,18850101,18770101,18850101,window_1877_1885,
ITHS01924,Paderno d'Adda,45.6814584,9.4445595,18990101,18860101,18990101,window_1886_1899,
ITHS01925,Paderno dugnano,45.564968591821,9.1611801668467,18990101,18860101,18990101,window_1886_1899,
ITHS01926,Padova,45.417846,11.880794,18760101,,18760101,open_by_1876,
ITHS01927,Padula,40.335142,15.629921,18990101,18860101,18990101,window_1886_1899,
ITHS01928,Padule,43.8362050,11.1775803,18990101,18860101,18990101,window_1886_1899,
ITHS01929,Paduli,41.1672025,14.8835971,19060101,19060101,19060101,exact,
ITHS01930,Paese,45.669207,12.161677,18850101,18770101,18850101,window_1877_1885,
ITHS01931,Paese-Castagnole,45.691182,12.182619,18990101,18860101,18990101,window_1886_1899,
ITHS01932,Pagani,40.74654,14.616996,18760101,,18760101,open_by_1876,
ITHS01933,Paganica,42.334751,13.464317,18760101,,18760101,open_by_1876,
ITHS01934,Paganico,43.1322906,13.1158756,18760101,,18760101,open_by_1876,
ITHS01935,Paganine,44.5877348,10.9479271,18990101,18860101,18990101,window_1886_1899,
ITHS01936,Palagianello,40.610906,16.975202,18760101,,18760101,open_by_1876,
ITHS01937,Palagiano,40.5782240,17.0373950,18760101,,18760101,open_by_1876,
ITHS01938,Palau Marina,41.1811891,9.3851760,18990101,18860101,18990101,window_1886_1899,
ITHS01939,Palazzo del Pero,43.4217013,11.9757275,18990101,18860101,18990101,window_1886_1899,
ITHS01940,Palazzo S.Gervasio,40.9313240,15.9807670,18990101,18860101,18990101,window_1886_1899,
ITHS01941,Palazzolo,43.6899377,11.4359995,18760101,,18760101,open_by_1876,
ITHS01942,Palazzolo della Stella,45.803403,13.083957,18990101,18860101,18990101,window_1886_1899,
ITHS01943,Palazzolo Milanese,45.581077912864,9.1565091878895,18990101,18860101,18990101,window_1886_1899,
ITHS01944,Palazzolo sull'Oglio,45.601486,9.896235,18990101,18860101,18990101,window_1886_1899,
ITHS01945,Palazzolo Vercellese,45.189004,8.232787,18990101,18860101,18990101,window_1886_1899,
ITHS01946,Palena,41.918401,14.105189,18990101,18860101,18990101,window_1886_1899,
ITHS01947,Palermo,38.109187,13.367515,18760101,,18760101,open_by_1876,
ITHS01948,Palermo Centrale,38.109187,13.367515,18990101,18860101,18990101,window_1886_1899,
ITHS01949,Palermo Lolli,38.1243630,13.3455312,18990101,18860101,18990101,window_1886_1899,
ITHS01950,Palestrina,41.8389656,12.8912487,18990101,18860101,18990101,window_1886_1899,
ITHS01951,Palestro,45.307274,8.534511,18990101,18860101,18990101,window_1886_1899,
ITHS01952,Paliano-Segni,41.7401362,13.0030024,18990101,18860101,18990101,window_1886_1899,
ITHS01953,Palidoro,41.9294655,12.1780464,18760101,,18760101,open_by_1876,
ITHS01954,Palizzi,37.91881,15.986405,18760101,,18760101,open_by_1876,
ITHS01955,Pallanzeno,46.043533,8.260645,18990101,18860101,18990101,window_1886_1899,
ITHS01956,Pallerone,44.204232,10.005173,19140101,19140101,19140101,exact,
ITHS01957,Palma,37.9512870,12.5143946,18760101,,18760101,open_by_1876,
ITHS01958,Palmanova,45.906862,13.296461,18990101,18860101,18990101,window_1886_1899,
ITHS01959,Palmi,38.364914,15.84438,18990101,18860101,18990101,window_1886_1899,
ITHS01960,Palo Laziale,41.939327,12.102739,18850101,18770101,18850101,window_1877_1885,
ITHS01961,Palombara-Marcellina,41.9996557,12.7913680,18990101,18860101,18990101,window_1886_1899,
ITHS01962,Palombina,43.61701,13.429721,19050101,19050101,19050101,exact,
ITHS01964,Panicaglia,43.978449,11.407511,18990101,18860101,18990101,window_1886_1899,
ITHS01965,Pannarano,41.0102150,14.7033415,19120101,19120101,19120101,exact,
ITHS01966,Pantalla,42.8749005,12.4066435,19110101,19110101,19110101,exact,
ITHS01967,Pantelleria,36.8314576,11.9450395,18990101,18860101,18990101,window_1886_1899,
ITHS01968,Paola,39.359442,16.033093,18990101,18860101,18990101,window_1886_1899,
ITHS01969,Parabiago,45.552441,8.946319,18760101,,18760101,open_by_1876,
ITHS01970,Parabita,0.0,4.5112561156128,19090101,19090101,19090101,exact,
ITHS01972,Paratico,45.6598764,9.9550703,18760101,,18760101,open_by_1876,
ITHS01973,Paratico Sarnico,45.662478,9.961417,18990101,18860101,18990101,window_1886_1899,
ITHS01974,Parghelia,38.683341,15.925042,18990101,18860101,18990101,window_1886_1899,
ITHS01975,Parma,44.810203,10.32837,18760101,,18760101,open_by_1876,
ITHS01976,Parona,45.2827967,8.7596969,18760101,,18760101,open_by_1876,
ITHS01977,Partinico,38.05857,13.108956,18850101,18770101,18850101,window_1877_1885,
ITHS01978,Pasian Schiavonesco,46.0163190,13.1071260,18760101,,18760101,open_by_1876,
ITHS01979,Passignano,43.1847425,12.1368380,18850101,18770101,18850101,window_1877_1885,
ITHS01980,Passirano,45.590075478875,10.063779820563,18990101,18860101,18990101,window_1886_1899,
ITHS01981,Passo Corese,42.1553466,12.6522056,18760101,,18760101,open_by_1876,
ITHS01982,Passo Martino,37.396391,15.009698,18760101,,18760101,open_by_1876,
ITHS01983,Paternò,37.5670695,14.9053521,18990101,18860101,18990101,window_1886_1899,
ITHS01984,Paterno-S.Pelino,42.057127626933,13.472269021018,18990101,18860101,18990101,window_1886_1899,
ITHS01985,Paternopoli,40.972903,15.009932,18990101,18860101,18990101,window_1886_1899,
ITHS01986,Pattada,40.5817630,9.1129260,18990101,18860101,18990101,window_1886_1899,
ITHS01987,Patti San Piero Patti,38.146905,14.975331,18990101,18860101,18990101,window_1886_1899,
ITHS01988,Paulilatino,40.077373,8.775812,18850101,18770101,18850101,window_1877_1885,
ITHS01989,Pavia,45.188843,9.144674,18760101,,18760101,open_by_1876,
ITHS01990,Paviole,44.9151246,11.6641320,18760101,,18760101,open_by_1876,
ITHS01991,Pavona,41.723897,12.61116,18990101,18860101,18990101,window_1886_1899,
ITHS01992,Pavullo,44.3396940,10.8341135,18990101,18770101,18990101,window_1877_1899,
ITHS01993,Pedace,39.2763930,16.3363950,18990101,18860101,18990101,window_1886_1899,
ITHS01994,Pedaso,43.094694,13.844906,18760101,,18760101,open_by_1876,
ITHS01995,Pedemonte,45.9092348,11.3068776,18990101,18770101,18990101,window_1877_1899,
ITHS01996,Pegli,44.4271613,8.8149219,18760101,,18760101,open_by_1876,
ITHS01997,Pegognaga,-9.019375697908,4.5112471566161,18990101,18860101,18990101,window_1886_1899,
ITHS01998,Pellezzano,40.719928,14.777354,18990101,18860101,18990101,window_1886_1899,
ITHS01999,Penango,45.032254,8.235138,18850101,18770101,18850101,window_1877_1885,
ITHS02000,Pennabilli,43.8171097,12.2652492,19130101,19130101,19130101,exact,
ITHS02002,Pentina,40.560347,15.389298,18990101,18770101,18990101,window_1877_1899,
ITHS02003,Perano,42.1031370,14.3940170,19130101,19130101,19130101,exact,
ITHS02004,Perfugas,40.8333660,8.8828180,19120101,19120101,19120101,exact,
ITHS02005,Pergine,46.062482,11.232637,18990101,18860101,18990101,window_1886_1899,
ITHS02006,Pergola,43.549653,12.832973,18990101,18860101,18990101,window_1886_1899,
ITHS02007,Peri,45.658402,10.900314,18760101,,18760101,open_by_1876,
ITHS02009,Persano,40.5468252,15.0492632,18990101,18860101,18990101,window_1886_1899,
ITHS02010,Persiceto,44.6386593,11.1874019,19140101,19140101,19140101,exact,
ITHS02011,Pertengo,45.233305,8.426739,18760101,,18760101,open_by_1876,
ITHS02013,Perugia,43.103808,12.375567,18760101,,18760101,open_by_1876,
ITHS02014,Perugia Ponte San Giovanni,43.091801,12.438239,18990101,18860101,18990101,window_1886_1899,
ITHS02015,Pesaro,43.906014,12.904848,18760101,,18760101,open_by_1876,
ITHS02016,Pescantina,45.4904974,10.8562597,18760101,,18760101,open_by_1876,
ITHS02017,Pescara,42.467789,14.205066,18760101,,18760101,open_by_1876,
ITHS02018,Pescara Centrale,42.467789,14.205066,19310101,19150101,19310101,window_1915_1931,
ITHS02019,Pescara Porta Nuova,42.458072,14.211663,18990101,18860101,18990101,window_1886_1899,
ITHS02020,Pescasseroli,41.8122502,13.7862141,19000101,19000101,19000101,exact,
ITHS02021,Pesche,41.6146785,14.2864910,18990101,18860101,18990101,window_1886_1899,
ITHS02022,Pescheria del Garda,45.438502,10.702509,19310101,19150101,19310101,window_1915_1931,
ITHS02023,Peschici Calenella,41.9366452,15.9849360,18990101,18860101,18990101,window_1886_1899,
ITHS02024,Peschiera,43.2752058,13.4705789,18760101,,18760101,open_by_1876,
ITHS02025,Peschiera del Garda,45.438502,10.702509,18850101,18770101,18850101,window_1877_1885,
ITHS02026,Pescia,43.886811,10.686074,18760101,,18760101,open_by_1876,
ITHS02027,Pescina,42.037564,13.668981,18990101,18860101,18990101,window_1886_1899,
ITHS02029,Pescolanciano,41.6784270,14.3372210,18990101,18860101,18990101,window_1886_1899,
ITHS02030,Pesina,42.037564,13.668981,18990101,18770101,18990101,window_1877_1899,
ITHS02031,Pessione,44.965132,7.841321,18760101,,18760101,open_by_1876,
ITHS02033,Petina,40.560347,15.389298,18990101,18860101,18990101,window_1886_1899,
ITHS02034,Petosino,45.7335410,9.6353082,19100101,19100101,19100101,exact,
ITHS02035,Pettenasco,45.820498,8.406802,18990101,18860101,18990101,window_1886_1899,
ITHS02036,Pettoranello,41.5731250,14.2775210,18990101,18860101,18990101,window_1886_1899,
ITHS02037,Pettorano sul Gizio,41.974557,13.965036,18990101,18860101,18990101,window_1886_1899,
ITHS02038,Piacenza,45.052238,9.70633,18760101,,18760101,open_by_1876,
ITHS02039,Piadena,45.127608,10.369962,18760101,,18760101,open_by_1876,
ITHS02040,Piaggione,43.9358899,10.5068343,19040101,19040101,19040101,exact,
ITHS02041,Pian di Borno,45.915900602132,10.221570309218,19100101,19100101,19100101,exact,
ITHS02042,Piana,44.486383,8.308796,18760101,,18760101,open_by_1876,
ITHS02044,Pianerottolo,41.1889076,15.1455913,18760101,,18760101,open_by_1876,
ITHS02045,Pianfei,44.385228,7.717109,18990101,18860101,18990101,window_1886_1899,
ITHS02046,Pianzano,45.913397,12.388168,18760101,,18760101,open_by_1876,
ITHS02047,Piave,44.7391665,11.4572680,18760101,,18760101,open_by_1876,
ITHS02048,Piazza Armerina,37.3859460,14.3671740,18990101,18860101,18990101,window_1886_1899,
ITHS02049,Piazza Cahen,42.7213911,12.1200921,19310101,19150101,19310101,window_1915_1931,
ITHS02050,Piazzano,43.8923031,10.3989445,18990101,18860101,18990101,window_1886_1899,
ITHS02051,Picerno,40.640122,15.641612,18850101,18770101,18850101,window_1877_1885,
ITHS02052,Piediluco,42.5358561,12.7547100,18990101,18860101,18990101,window_1886_1899,
ITHS02053,Piedimonte,45.9428392,13.5974311,18760101,,18760101,open_by_1876,
ITHS02054,Piedimonte-Etneo,37.8067066,15.1781933,18990101,18860101,18990101,window_1886_1899,
ITHS02055,Piedimonte Matese,41.062399461951,14.25354943148,18990101,18860101,18990101,window_1886_1899,
ITHS02056,Piedimulera,46.024348,8.261237,18990101,18860101,18990101,window_1886_1899,
ITHS02057,Pieris-Turriaco,45.8151950,13.4508176,19060101,19060101,19060101,exact,
ITHS02058,Pietra Ligure,44.145345,8.277403,18760101,,18760101,open_by_1876,
ITHS02059,Pietrabissara,44.658637,8.926969,19110101,19110101,19110101,exact,
ITHS02060,Pietracuta,43.9531220,12.3712099,19120101,19120101,19120101,exact,
ITHS02061,Pietraligure,44.145345,8.277403,18850101,18770101,18850101,window_1877_1885,
ITHS02062,Pietralunga,43.4422051,12.4371945,18990101,18860101,18990101,window_1886_1899,
ITHS02063,Pietrapaola,39.540121,16.860819,18760101,,18760101,open_by_1876,
ITHS02064,Pietrasanta,43.95583,10.229731,18760101,,18760101,open_by_1876,
ITHS02065,Pietrelcina,41.18865,14.832469,18990101,18860101,18990101,window_1886_1899,
ITHS02066,Pieve a Nievole,43.8791124,10.7961119,18760101,,18760101,open_by_1876,
ITHS02067,Pieve Albignola,45.116248,8.959723,18760101,,18760101,open_by_1876,
ITHS02069,Pieve Rossa,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS02070,Pievetta,44.257449,8.021744,18990101,18860101,18990101,window_1886_1899,
ITHS02072,Pignataro,41.4339638,13.7683488,18760101,,18760101,open_by_1876,
ITHS02074,Pilzone,45.674405759339,10.079101977695,19140101,19140101,19140101,exact,
ITHS02075,Pinarolo Po,45.073415,9.170273,18990101,18860101,18990101,window_1886_1899,
ITHS02076,Pinerolo,44.887673,7.337402,18760101,,18760101,open_by_1876,
ITHS02077,Pino Tronzana,46.09558245598,8.7111445204292,19310101,19150101,19310101,window_1915_1931,
ITHS02078,Pino Tronzano,46.09558245598,8.7111445204292,18850101,18770101,18850101,window_1877_1885,
ITHS02079,Pioltello-Limito,45.486019,9.329319,19100101,19100101,19100101,exact,
ITHS02080,Piombino,42.924854,10.530959,18990101,18860101,18990101,window_1886_1899,
ITHS02081,Piona,46.124696,9.350759,18990101,18860101,18990101,window_1886_1899,
ITHS02082,Pioppe di Salvaro,44.310761,11.161785,18850101,18770101,18850101,window_1877_1885,
ITHS02083,Piove di Sacco,0.0,4.5112561156128,18990101,18860101,18990101,window_1886_1899,
ITHS02084,Piovene,45.7535350,11.4267041,18990101,18860101,18990101,window_1886_1899,
ITHS02089,Pisa,43.70794,10.398183,18760101,,18760101,open_by_1876,
ITHS02090,Pisa Centrale,43.70794,10.398183,19310101,19150101,19310101,window_1915_1931,
ITHS02091,Piscina,44.9194418,7.4262115,18760101,,18760101,open_by_1876,
ITHS02092,Pisciolo,41.018914,15.565446,18990101,18860101,18990101,window_1886_1899,
ITHS02093,Pisciotta Palinuro,40.091539,15.243601,18990101,18860101,18990101,window_1886_1899,
ITHS02094,Pisogne,45.806625437263,10.105667418928,18990101,18860101,18990101,window_1886_1899,
ITHS02095,Pisticci,40.420848,16.552181,18760101,,18760101,open_by_1876,
ITHS02096,Pistoia,43.926804,10.914624,18760101,,18760101,open_by_1876,
ITHS02097,Pistoja,43.9336213,10.9174238,18850101,18770101,18850101,window_1877_1885,
